#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
33341220509571,66755,-0.184279025,-0.206147462,-1.41167283,-0.00105291593,-0.85512656,0.00971185975,-0.518327236
33341236862956,66772,-0.184284598,-0.206156999,-1.41169548,-0.00105107424,-0.855125368,0.00971655361,-0.518329203
33341255490248,66790,-0.184292495,-0.206166416,-1.41171265,-0.00105708675,-0.855124652,0.0097237844,-0.518330216
33341270176237,66804,-0.18429926,-0.206160709,-1.41172397,-0.00106143265,-0.855125189,0.00972056482,-0.518329442
33341286868790,66821,-0.184305638,-0.206153631,-1.41174006,-0.00105786754,-0.855124414,0.00972517673,-0.518330574
33341303523790,66838,-0.184296221,-0.206155092,-1.4117409,-0.00104931428,-0.855125368,0.00972800236,-0.518328965
33341320234050,66854,-0.18427594,-0.206156731,-1.41173363,-0.00105603156,-0.85512954,0.00972577184,-0.51832217
33341336851133,66871,-0.184263021,-0.20615752,-1.41173577,-0.00106564176,-0.855128586,0.00972259976,-0.51832372
33341353508946,66888,-0.184256941,-0.206146806,-1.41174841,-0.00106427644,-0.855129302,0.00971743278,-0.518322706
33341370186915,66904,-0.184251815,-0.206136733,-1.41175961,-0.00105876976,-0.855130196,0.00971901603,-0.518321097
33341386847175,66920,-0.184236601,-0.206139818,-1.41177368,-0.00106358854,-0.855129242,0.00972430129,-0.518322587
33341403769362,66938,-0.184212059,-0.20614408,-1.4117887,-0.00107187591,-0.855128467,0.0097242929,-0.518323898
33341420228165,66954,-0.184203267,-0.20613572,-1.41179883,-0.00106778683,-0.85512799,0.00972354133,-0.518324733
33341436847487,66970,-0.184203789,-0.206109077,-1.41180277,-0.0010555858,-0.855128825,0.00972062536,-0.518323481
33341453534935,66986,-0.184202224,-0.206091329,-1.41180742,-0.00105382397,-0.855132759,0.00971552823,-0.518316984
33341470172227,67004,-0.184189692,-0.206098288,-1.41180074,-0.00105875568,-0.855133653,0.00970377028,-0.518315732
33341486843321,67020,-0.184179187,-0.206105709,-1.4117955,-0.00105431746,-0.855135083,0.00970396399,-0.518313408
33341503505873,67036,-0.184179917,-0.20609954,-1.41180563,-0.00105298345,-0.855133057,0.00971000642,-0.518316567
33341520502383,67053,-0.184185877,-0.206087902,-1.41182065,-0.00105748861,-0.855134606,0.00971253682,-0.518313944
33341536861185,67070,-0.184189439,-0.206083521,-1.41182792,-0.00105930981,-0.85513407,0.009706432,-0.518315017
33341553508842,67086,-0.184179857,-0.206092805,-1.41181767,-0.00106376421,-0.855132461,0.00970486272,-0.518317699
33341570174675,67102,-0.184170455,-0.206100851,-1.41181147,-0.00105971238,-0.855134249,0.00971026812,-0.51831454
33341586839310,67120,-0.184168875,-0.206086606,-1.41180909,-0.00106529833,-0.855134964,0.00970916264,-0.518313408
33341603497435,67136,-0.184165061,-0.206070423,-1.41180515,-0.00107281131,-0.855140746,0.00970773585,-0.518303871
33341620222956,67152,-0.184160471,-0.206067875,-1.41180515,-0.00106560625,-0.855136931,0.00970533025,-0.518310308
33341636863737,67168,-0.184157461,-0.206072465,-1.41180396,-0.00105956709,-0.855136991,0.00970553793,-0.518310249
33341653508894,67186,-0.184148714,-0.20607546,-1.41179979,-0.0010641343,-0.855136991,0.00971015822,-0.51831007
33341670175560,67202,-0.184152573,-0.206052303,-1.41178322,-0.00106627529,-0.855139852,0.00970737077,-0.518305361
33341686841550,67218,-0.184153616,-0.206027687,-1.41176832,-0.00105889107,-0.855141938,0.00970853772,-0.518302023
33341703567071,67235,-0.184136167,-0.206021443,-1.41176343,-0.00105181744,-0.855143547,0.00970676169,-0.518299341
33341720184883,67251,-0.184120536,-0.206020266,-1.41175973,-0.00104590168,-0.855148733,0.0097111715,-0.518290699
33341736847279,67268,-0.184105679,-0.206012532,-1.41175592,-0.00105265062,-0.855152488,0.00970733725,-0.518284619
33341753508060,67285,-0.184094965,-0.206010461,-1.41175425,-0.00104183774,-0.855149209,0.00970163755,-0.518290162
33341770381550,67302,-0.184084684,-0.206006289,-1.41175032,-0.00102874043,-0.855148971,0.00970009156,-0.518290579
33341786855248,67318,-0.184080273,-0.2059986,-1.41173518,-0.00102617196,-0.855150878,0.00969612319,-0.51828748
33341803519727,67335,-0.184078693,-0.205993533,-1.41171861,-0.00102863449,-0.855155945,0.0096902661,-0.518279254
33341820288789,67351,-0.184072345,-0.205986783,-1.41171193,-0.00102342223,-0.855154574,0.00968983863,-0.518281519
33341836846966,67367,-0.184071735,-0.205984667,-1.41171718,-0.00100955355,-0.855153918,0.00969929248,-0.518282533
33341854107279,67385,-0.184068069,-0.205981433,-1.41171682,-0.00100716774,-0.855151713,0.00969989318,-0.518286169
33341870177591,67400,-0.184086114,-0.20596619,-1.41171598,-0.0010124906,-0.855152667,0.00969362911,-0.518284559
33341886844102,67417,-0.184108406,-0.205945432,-1.41171563,-0.00100566691,-0.855152965,0.0096900519,-0.518284321
33341903814623,67434,-0.184101611,-0.205952048,-1.4117099,-0.000998592586,-0.855153859,0.00969062839,-0.518282712
33341920184935,67450,-0.184092522,-0.205976948,-1.41171062,-0.000996779883,-0.855154634,0.00969095156,-0.51828146
33341936853893,67467,-0.184093386,-0.205982655,-1.41170824,-0.000999613083,-0.855159223,0.00969342422,-0.51827389
33341953520196,67484,-0.184109688,-0.205961838,-1.41170359,-0.000999689801,-0.855164528,0.00968841556,-0.518265188
33341970200664,67500,-0.184118241,-0.205943227,-1.41169405,-0.00099250162,-0.855162501,0.00968766585,-0.518268585
33341986840768,67516,-0.184123576,-0.205937266,-1.4116931,-0.000986680272,-0.855163097,0.00968762394,-0.518267632
33342003528789,67534,-0.184131056,-0.205932617,-1.41169703,-0.00099088077,-0.855163753,0.00967768487,-0.518266618
33342020235560,67550,-0.184133708,-0.205928773,-1.4116919,-0.000986714847,-0.855164111,0.00967323408,-0.518266201
33342037065768,67567,-0.184137583,-0.205932349,-1.41168761,-0.000981404679,-0.855159163,0.00968222599,-0.518274188
33342053573998,67583,-0.184143454,-0.205931157,-1.41168094,-0.000986829982,-0.85516119,0.00968177896,-0.51827085
33342070199258,67599,-0.184152916,-0.205935374,-1.41169167,-0.000990966568,-0.855162144,0.00968048628,-0.51826936
33342086847279,67616,-0.184163362,-0.205936968,-1.41170764,-0.000982791418,-0.855164587,0.00967340171,-0.518265367
33342103509727,67633,-0.184165776,-0.205927372,-1.41170585,-0.000978443539,-0.855165362,0.00967869163,-0.518264115
33342120207852,67649,-0.184166431,-0.20591931,-1.41170406,-0.000985730556,-0.855166018,0.00968247652,-0.518262923
33342136938425,67665,-0.184170663,-0.205913842,-1.41170204,-0.000995687558,-0.855167449,0.00968140643,-0.518260479
33342153506602,67683,-0.184177652,-0.205912799,-1.41170645,-0.000996090006,-0.855165601,0.0096796779,-0.518263519
33342170246862,67699,-0.184183538,-0.205911785,-1.41171026,-0.000994599075,-0.85516727,0.0096863471,-0.518260717
33342186836029,67715,-0.184207767,-0.205902591,-1.41172802,-0.000992525253,-0.8551687,0.00968536083,-0.518258333
33342203555352,67732,-0.184240773,-0.205894768,-1.4117552,-0.00100562931,-0.855171382,0.00968355406,-0.518254042
33342220179154,67749,-0.184257954,-0.205902323,-1.41176033,-0.00100678822,-0.855170369,0.00967822969,-0.518255711
33342236843789,67765,-0.184267133,-0.205938563,-1.41176271,-0.00100130751,-0.855166852,0.00968233496,-0.518261433
33342253517539,67782,-0.184281677,-0.205962554,-1.4117626,-0.00100462511,-0.855169058,0.00968572125,-0.518257797
33342270175768,67798,-0.184309602,-0.205958664,-1.41176939,-0.0010119701,-0.855170429,0.00968250446,-0.518255591
33342286862695,67815,-0.184338212,-0.205952972,-1.4117769,-0.00101701531,-0.855169475,0.00968849752,-0.518257082
33342303520716,67832,-0.184348479,-0.205958009,-1.41177773,-0.00100832188,-0.855168045,0.00969993416,-0.518259227
33342320222227,67848,-0.184354186,-0.205969691,-1.41178298,-0.00100710441,-0.855167329,0.00969934929,-0.51826036
33342336878216,67864,-0.184363738,-0.205975771,-1.41178572,-0.00101392751,-0.855168581,0.00969416276,-0.518258333
33342353539987,67881,-0.184369415,-0.20599018,-1.41178834,-0.00102103874,-0.855167866,0.00969096925,-0.518259585
33342370182331,67898,-0.184378535,-0.20599997,-1.41179025,-0.0010136778,-0.85516721,0.00969796628,-0.518260598
33342386849050,67914,-0.1843943,-0.205995128,-1.41179049,-0.00100937847,-0.855168462,0.00969680306,-0.518258572
33342403512070,67930,-0.18440783,-0.205989465,-1.41179049,-0.00101972953,-0.855169117,0.00968770776,-0.518257678
