#host_mono_ns,slot,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
6935452945738,16,-0.143271938,0.286878169,-0.446611971,0.699572861,0.411894023,0.467714429,-0.349548697
6935486263551,17,-0.148037314,0.278450459,-0.44767043,0.698057771,0.39918977,0.478629708,-0.352528632
6935519596363,18,-0.155523196,0.270927966,-0.449088365,0.698840559,0.384847283,0.488883734,-0.352855682
6935552930634,19,-0.165533856,0.265081227,-0.450639397,0.701933861,0.374394178,0.494783759,-0.349724084
6935586274801,20,-0.177813262,0.261331379,-0.452217013,0.707456946,0.36712566,0.496789277,-0.343400419
6936002947561,0,-0.299055368,0.24505344,-0.47009927,0.786521196,0.175324872,0.512245953,-0.297068447
6936036307613,1,-0.291427284,0.242848486,-0.468840986,0.783628285,0.197521657,0.495414436,-0.318553716
6936069591675,2,-0.281387359,0.24260284,-0.46663487,0.782332599,0.210180804,0.480876088,-0.335466683
6936102927352,3,-0.269549638,0.243889272,-0.463411748,0.783064544,0.213413686,0.468985677,-0.348305881
6936136348290,4,-0.25629133,0.246395335,-0.459256858,0.785119236,0.214709014,0.456346631,-0.359493464
6936169606311,5,-0.241904363,0.249947116,-0.453964353,0.788440406,0.221234068,0.438915074,-0.369825304
6936202928915,6,-0.226740882,0.254493505,-0.447631031,0.793881655,0.233803257,0.415454209,-0.377472788
6936236293134,7,-0.211292192,0.25983876,-0.440452904,0.80227083,0.24630332,0.388917953,-0.380051315
6936269598811,8,-0.19593364,0.265511364,-0.432708472,0.813925028,0.250679463,0.364284515,-0.376805782
6936302930530,9,-0.180794239,0.270947546,-0.424690008,0.828304529,0.245387048,0.343048811,-0.368801236
6936336268550,10,-0.165856913,0.276219219,-0.416781127,0.844075382,0.237448156,0.320980668,-0.357947737
6936369604227,11,-0.151058197,0.281342685,-0.409469813,0.859317541,0.236842677,0.291579098,-0.34707424
6936402924592,12,-0.136440381,0.285827219,-0.403054446,0.871610701,0.24823676,0.252120316,-0.339276671
6936436280582,13,-0.12250375,0.288862705,-0.397958487,0.87895143,0.267520338,0.206560686,-0.336466849
6936469598550,14,-0.109858446,0.289368331,-0.394323558,0.881303608,0.286377817,0.162284523,-0.33905071
6936502924644,15,-0.0989715904,0.286563307,-0.392124534,0.880444705,0.298642546,0.124696888,-0.346526325
6936536261779,16,-0.0902097151,0.280134946,-0.391265035,0.878253818,0.303217441,0.0944079831,-0.357514352
6936586263238,17,-0.0841927603,0.270860434,-0.391723067,0.87572515,0.302755833,0.0684538484,-0.369808674
6936619593238,18,-0.0816499665,0.260246396,-0.39349255,0.873029768,0.300724268,0.0432238616,-0.381465077
6936652935269,19,-0.0833528042,0.249303192,-0.396591902,0.870247066,0.297603399,0.0182549395,-0.392133951
6936686279175,20,-0.0900362879,0.239237919,-0.400736928,0.868897557,0.286107063,6.3977408e-05,-0.403930396
6937086258706,0,-0.264329761,0.256589115,-0.422090352,-0.859623194,0.202936888,-0.00504376041,0.468870103
6937119592560,1,-0.256967902,0.247946188,-0.419660091,-0.859922886,0.183688655,0.0484408103,0.473755777
6937152924227,2,-0.243883386,0.24104692,-0.416826457,-0.861531258,0.159214452,0.11135444,0.469057441
6937186289540,3,-0.226061374,0.237407088,-0.413802147,-0.862824738,0.138088554,0.176166639,0.453244179
6937219636467,4,-0.205203161,0.236419722,-0.411034524,-0.860883653,0.122540489,0.237911671,0.432736874
6937252948237,5,-0.182746887,0.237415493,-0.408914506,0.854111195,-0.108492136,-0.298622042,-0.411762536
6937286265946,6,-0.15984489,0.240200892,-0.407494396,0.842655778,-0.0918365642,-0.362077981,-0.38781029
6937319608029,7,-0.13787885,0.244118944,-0.407004744,0.827781618,-0.0734085068,-0.427483737,-0.355874121
6937352924175,8,-0.118083186,0.248182863,-0.407387167,0.811058164,-0.0587842278,-0.488927484,-0.315719754
6937386259748,9,-0.101478495,0.251630664,-0.408598036,0.793449879,-0.0532899462,-0.5411309,-0.273449808
6937436269904,10,-0.0888617784,0.254063338,-0.410676211,0.774002194,-0.0574690327,-0.584494114,-0.236610442
6937469586102,11,-0.080805175,0.255181581,-0.41367206,0.750331938,-0.0677646473,-0.623525679,-0.208867595
6937502926935,12,-0.0777752176,0.254724562,-0.417548478,0.721483827,-0.0812003836,-0.661005855,-0.189575553
6937536265060,13,-0.0800122544,0.252704442,-0.422034532,-0.689578891,0.0987072363,0.695282996,0.176972687
6937569603654,14,-0.0873458311,0.248671368,-0.426716238,-0.657769501,0.12309821,0.723280609,0.170444429
6937602933758,15,-0.0995400473,0.242793545,-0.43141371,-0.626631618,0.155983001,0.744048297,0.17144753
6937636268602,16,-0.116700254,0.236625791,-0.43606627,-0.592757821,0.196660802,0.75908941,0.183700651
6937669588550,17,-0.138803631,0.232720092,-0.440594554,-0.549871981,0.240745664,0.771448016,0.211069345
6937702931623,18,-0.164824665,0.232980147,-0.444690168,-0.495037138,0.282257944,0.782082677,0.252220839
6937736259904,19,-0.192541406,0.237348616,-0.447946668,-0.432936877,0.31868422,0.788392603,0.299070507
6937769594956,20,-0.219668657,0.24545449,-0.450195014,-0.370082617,0.350638956,0.788721085,0.343526125
6938169631154,0,-0.21349892,0.239388153,-0.401944578,-0.146733209,0.455814302,0.869372368,0.122042492
6938202967925,1,-0.189555615,0.236446664,-0.39757809,-0.164408743,0.463981956,0.868520439,0.0579895452
6938236275477,2,-0.167380124,0.234908208,-0.394889116,-0.174912184,0.466396332,0.867109537,0.00111525471
6938269591102,3,-0.148423657,0.234493867,-0.394062012,-0.176080152,0.464873821,0.866513431,-0.0451949313
6938302931570,4,-0.133799776,0.234799996,-0.395171165,-0.170014292,0.463508427,0.865795434,-0.0815683156
6938336380529,5,-0.124003008,0.234710336,-0.398088813,-0.159269631,0.464179486,0.864281654,-0.110398322
6938386261675,6,-0.119363464,0.233807638,-0.402571678,-0.142123744,0.46542418,0.863722563,-0.131013423
6938419603654,7,-0.120160446,0.231841698,-0.408416688,-0.114592381,0.464443147,0.866720617,-0.141267702
6938453135581,8,-0.126210049,0.228502348,-0.41530171,-0.0753539577,0.459773153,0.87353909,-0.140925258
6938486262612,9,-0.137069225,0.223796964,-0.422760546,-0.0258886088,0.452222556,0.881844759,-0.13105087
6938519599227,10,-0.152365014,0.21882534,-0.430342317,0.0327805467,0.442995101,0.888941288,-0.111642808
6938552924539,11,-0.171360746,0.215058953,-0.437552899,0.0993136391,0.430991918,0.892917097,-0.0841537565
6938586257299,12,-0.192694873,0.213529721,-0.443928719,0.169380382,0.412380099,0.893473387,-0.0543893017
6938619593237,13,-0.214700595,0.215074837,-0.44921273,0.236181065,0.384406745,0.891936958,-0.0299732126
6938652928810,14,-0.235760763,0.21965836,-0.452888787,0.294740051,0.349750668,0.889143169,-0.0150725264
6938686261154,15,-0.254615188,0.226661354,-0.454533428,0.345381707,0.315294683,0.883875549,-0.00805061497
6938719602872,16,-0.270399541,0.234982699,-0.45386079,0.390594542,0.287054121,0.874642432,-0.00603522826
6938752935008,17,-0.282679409,0.243066594,-0.450922847,0.430725813,0.267717481,0.861815453,-0.00876148418
6938786261935,18,-0.291276455,0.249723464,-0.445952803,0.464340329,0.257736415,0.847143948,-0.0175241884
6938819592768,19,-0.296289235,0.254121393,-0.439282477,0.491029829,0.256438792,0.831900001,-0.0327300504
6938852928966,20,-0.297929376,0.255625755,-0.431065232,0.512821913,0.262714744,0.815622509,-0.0524835028
6939269591258,0,-0.177967876,0.241756648,-0.373346329,0.643032372,0.527100325,0.477176219,-0.284565479
6939302925528,1,-0.178044975,0.240281612,-0.385547161,0.645537913,0.516676843,0.470422238,-0.308267355
6939336259018,2,-0.182317287,0.23797746,-0.400194705,0.650070906,0.496344894,0.470645517,-0.330971807
6939369601205,3,-0.190585315,0.234301388,-0.416564435,0.655019879,0.466531843,0.47715354,-0.354431242
6939402932768,4,-0.202463105,0.229007348,-0.433810622,0.660404742,0.426099628,0.489756554,-0.377416462
6939436297872,5,-0.217826784,0.223291084,-0.451055974,0.66896528,0.371739894,0.50856024,-0.394539475
6939469598966,6,-0.236203745,0.219177678,-0.467116028,0.682626665,0.302695572,0.531325161,-0.400112212
6939502925476,7,-0.256346673,0.21838899,-0.48040539,0.697306275,0.227841765,0.552562177,-0.395635128
6939536262351,8,-0.276277304,0.221290126,-0.490023941,0.706927299,0.162476003,0.567784727,-0.389199018
6939569598237,9,-0.294239372,0.226590291,-0.495181441,0.71179384,0.115192808,0.575842738,-0.385337859
6939602931362,10,-0.309185088,0.232704744,-0.495721579,0.717816114,0.0832561031,0.576701701,-0.381082147
6939636350007,11,-0.320663244,0.238028362,-0.491951764,0.729661703,0.0596574992,0.570554018,-0.372159749
6939669591830,12,-0.32841149,0.241487548,-0.484332085,0.747322679,0.0420506075,0.557812691,-0.358588338
6939702926466,13,-0.332113057,0.242633626,-0.473348975,0.768500745,0.0336093567,0.538655221,-0.343696922
6939736262039,14,-0.331460923,0.241399333,-0.459506512,0.791609585,0.0385438614,0.512454033,-0.330544293
6939769612716,15,-0.326285005,0.238205984,-0.443517804,0.816241086,0.0588337779,0.477709234,-0.319504231
6939802931518,16,-0.316553891,0.234144568,-0.426175684,0.841332853,0.0921374485,0.434015989,-0.308706701
6939836270580,17,-0.302681744,0.230585024,-0.408510536,0.864014685,0.131330669,0.385081291,-0.2965523
6939869630893,18,-0.285512835,0.228291333,-0.391692191,0.881493866,0.16876632,0.337434769,-0.28394407
6939902932507,19,-0.266100705,0.227594689,-0.376827806,0.893177271,0.202038273,0.294603974,-0.273172855
6939936311934,20,-0.245574653,0.228744715,-0.364923835,0.900054216,0.233694211,0.254883587,-0.26518631
6940352917715,0,-0.186575845,0.224381179,-0.456309438,-0.792822242,-0.231021225,-0.245997593,0.507491171
6940386382872,1,-0.203926384,0.223743141,-0.465452224,-0.788801253,-0.19259502,-0.275000304,0.514853954
6940419590268,2,-0.222312301,0.224348709,-0.471044809,-0.786930084,-0.156551808,-0.301398426,0.515161633
6940452936726,3,-0.240671858,0.225708097,-0.472858131,-0.788934112,-0.119564123,-0.326096147,0.506901085
6940486346049,4,-0.257961571,0.227506191,-0.470847428,-0.796107054,-0.0814945176,-0.347950965,0.488367051
6940519604486,5,-0.273109943,0.229275182,-0.465060472,-0.807671487,-0.0476635173,-0.36415261,0.461289346
6940552925684,6,-0.285172522,0.230501503,-0.455950797,-0.821927249,-0.0250392761,-0.372297764,0.430352151
6940586258965,7,-0.293412447,0.230986163,-0.444119543,0.837749243,0.0176049024,0.371393263,-0.399916649
6940619602611,8,-0.297441572,0.230613515,-0.430278718,0.854487836,0.0239100568,0.362308264,-0.371499002
6940652936778,9,-0.29722628,0.22963804,-0.415254563,0.871513247,0.0392757431,0.347070903,-0.344185859
6940686264330,10,-0.292739928,0.228521764,-0.39988187,0.887821138,0.0591628067,0.328180671,-0.317129016
6940719592247,11,-0.284360379,0.227474391,-0.385127008,0.9019382,0.0818529651,0.307716757,-0.291749895
6940752922455,12,-0.272512645,0.226687282,-0.371888906,0.91245091,0.109447822,0.285816491,-0.271594197
6940786261934,13,-0.257802248,0.22632575,-0.361003309,0.91827774,0.144046739,0.261936605,-0.25962618
6940819598080,14,-0.241139114,0.226438195,-0.353109926,0.918745577,0.184368134,0.237185866,-0.256237745
6940852924955,15,-0.223570287,0.226790845,-0.34847033,0.913990855,0.225490153,0.215288088,-0.259665102
6940886269382,16,-0.206279621,0.22716178,-0.347415447,0.905120134,0.261736572,0.200837836,-0.268170893
6940919595371,17,-0.189954922,0.22689724,-0.34950754,0.893509865,0.289830059,0.196444422,-0.281155229
6940952975319,18,-0.175254196,0.225712582,-0.354581267,0.879701495,0.309648603,0.201828822,-0.299179196
6940986307559,19,-0.162586764,0.223472476,-0.362285107,0.863485277,0.32289055,0.21462971,-0.322597176
6941036274590,20,-0.152170435,0.220013976,-0.37211892,0.845120132,0.330170631,0.233173847,-0.349841774
6941436270371,0,-0.128915563,0.179272592,-0.448602676,0.709892213,0.254858375,0.536334813,-0.378741652
6941469592923,1,-0.125257716,0.175234035,-0.441936076,0.696611166,0.28885904,0.539540529,-0.374418736
6941502932038,2,-0.122202501,0.171519876,-0.433489263,0.685703814,0.320651978,0.541681767,-0.365476996
6941536259798,3,-0.120221958,0.168329626,-0.423668146,0.67706877,0.347298265,0.544704497,-0.352503628
6941569593757,4,-0.119736023,0.16579996,-0.413051993,0.669590592,0.369606942,0.548951626,-0.33718133
6941602941309,5,-0.121018447,0.164132163,-0.402160376,0.662674785,0.389731586,0.55354774,-0.320244133
6941636268027,6,-0.124204904,0.163641289,-0.391501039,0.656377554,0.408286214,0.558150172,-0.301561326
6941669590944,7,-0.129330352,0.16412729,-0.381559372,0.6499542,0.424091905,0.56384784,-0.282455623
6941702927715,8,-0.136243984,0.164624363,-0.37272197,0.642205775,0.435876995,0.572121024,-0.265066981
6941736259746,9,-0.144747108,0.164290205,-0.3652623,0.633199692,0.442644209,0.583792388,-0.249621198
6941769597507,10,-0.154671803,0.163216904,-0.359407932,0.624329925,0.443101138,0.5992347,-0.234075427
6941802930215,11,-0.165757388,0.161728472,-0.355294615,0.616110146,0.437688947,0.617779613,-0.21722126
6941836267246,12,-0.177679598,0.15993309,-0.352945924,0.606531382,0.42934534,0.638144493,-0.201379985
6941886272350,13,-0.190011472,0.157792851,-0.352213562,0.593189895,0.421182573,0.659368575,-0.189642012
6941919604329,14,-0.202439353,0.154777825,-0.35289827,0.575928569,0.413814843,0.68111378,-0.182064682
6941952937923,15,-0.214779079,0.14941287,-0.354614317,0.556330502,0.40603888,0.703244567,-0.176283509
6941986258809,16,-0.226938292,0.140289247,-0.35686633,0.535726786,0.397104979,0.725450158,-0.170371637
6942019601829,17,-0.238798887,0.128366202,-0.359297514,0.515012324,0.387083888,0.747184694,-0.163228139
6942052935267,18,-0.250084996,0.115163639,-0.361584693,0.496150315,0.376825541,0.767188251,-0.152510941
6942086265006,19,-0.260622978,0.101869084,-0.363595366,0.481072724,0.367843837,0.784021735,-0.136271223
6942119593496,20,-0.270096272,0.088985838,-0.365111828,0.468419999,0.362262726,0.797359169,-0.116476372
6942519601829,0,-0.213329703,0.0159061532,-0.360299826,0.224711075,0.466943413,0.854384363,0.038679827
6942552929694,1,-0.193708494,0.0186076872,-0.363830388,0.188948676,0.475468278,0.858554602,0.0333519913
6942586260996,2,-0.173061296,0.0224989038,-0.368673384,0.149316773,0.4802396,0.864019215,0.0233500525
6942619594850,3,-0.154944122,0.0284072589,-0.375438958,0.0960473716,0.474243134,0.873946726,0.0456671454
6942652933965,4,-0.147626325,0.0395409949,-0.387719542,0.00616573868,0.439982027,0.880961955,0.17402263
6942702932194,5,-0.138418868,0.049768053,-0.401272833,-0.142460838,0.417949408,0.864348352,0.240676418
6942736259954,6,-0.126404718,0.0578805059,-0.413592875,-0.330444694,0.386661768,0.824198008,0.248991236
6942769603808,7,-0.113379918,0.0708145872,-0.424432725,-0.502900422,0.311807066,0.765976787,0.251290828
6942802929590,8,-0.101294607,0.0883247554,-0.433910191,-0.616477549,0.218729779,0.689145863,0.311754256
6942836271673,9,-0.0903202742,0.10635151,-0.441421449,0.683998883,-0.14722757,-0.578410029,-0.419417918
6942869592089,10,-0.0800998956,0.125056416,-0.445909888,-0.732685149,0.108571723,0.429158211,0.51692158
6942902973027,11,-0.0703511909,0.144619629,-0.447225511,-0.786087215,0.0671749413,0.278355449,0.547788918
6942936266204,12,-0.060951326,0.163958147,-0.44584927,-0.839445174,-0.0100410152,0.152399048,0.521541476
6942969595319,13,-0.0528041385,0.184261963,-0.442302912,-0.872040689,-0.115156054,0.043830961,0.473669648
6943002935006,14,-0.0474423058,0.205532193,-0.437308341,-0.864884257,-0.2099538,-0.0775827095,0.449305594
6943036294069,15,-0.0451239124,0.225134999,-0.431918859,-0.816911817,-0.271030515,-0.224460796,0.456962675
6943069604069,16,-0.0454771444,0.243649468,-0.426413834,-0.74374038,-0.307241499,-0.374761939,0.46044153
6943102925475,17,-0.0480660796,0.261865705,-0.42018348,0.667924285,0.351639837,0.498237401,-0.426598251
6943136261725,18,-0.0526886806,0.278355002,-0.413261354,0.591255963,0.419080049,0.587104082,-0.3606897
6943169612350,19,-0.060122285,0.29261443,-0.406722277,0.500696599,0.497006416,0.648452342,-0.286001921
6943203028600,20,-0.0701742619,0.303518862,-0.401696473,0.386728436,0.55841583,0.697337985,-0.228763178
6943602938027,0,-0.329079628,0.275181353,-0.473680705,-0.685571134,0.297862947,0.448265433,0.490232557
6943636384902,1,-0.347955853,0.280213356,-0.484670788,-0.72189188,0.289926559,0.348442286,0.522879243
6943686229277,2,-0.362038255,0.285519361,-0.494797021,-0.747588992,0.258157521,0.26513207,0.551516414
6943719596152,3,-0.371597737,0.289494216,-0.503234208,-0.766291142,0.218610734,0.188633338,0.573955297
6943753003860,4,-0.377415478,0.290616065,-0.509513915,-0.782186508,0.189659879,0.109857261,0.583219349
6943786264745,5,-0.379990786,0.287822425,-0.513701618,-0.798665643,0.173547164,0.0305984784,0.575394034
6943819590006,6,-0.378645688,0.281888247,-0.515459239,-0.818799376,0.158590019,-0.0397370234,0.550306976
6943852953652,7,-0.372430831,0.274706423,-0.514648974,-0.841706038,0.126623899,-0.0919010788,0.516770303
6943886268391,8,-0.361134619,0.267310828,-0.511276066,-0.859581649,0.0689282194,-0.126909629,0.490165561
6943919595787,9,-0.345890224,0.260373354,-0.505604327,-0.864336729,-0.00474523986,-0.155078486,0.478382885
6943952927610,10,-0.328080326,0.254361331,-0.497716248,-0.857343674,-0.0765359998,-0.184684962,0.474336952
6943986258027,11,-0.308827311,0.249955162,-0.487651169,-0.850032985,-0.137258932,-0.213557512,0.461516052
6944019611204,12,-0.289148271,0.247759283,-0.475849956,-0.849630475,-0.192518711,-0.234387249,0.431424648
6944052958912,13,-0.270078599,0.247919887,-0.463070244,0.848847449,0.250209183,0.245824769,-0.395504177
6944086280631,14,-0.252861023,0.250092298,-0.450549513,0.83638674,0.309885651,0.254012495,-0.374039829
6944119639120,15,-0.238470823,0.253219724,-0.438957423,0.811019242,0.364386916,0.265384734,-0.372881919
6944152924068,16,-0.227662712,0.256668031,-0.428567588,0.782924533,0.406590223,0.281822443,-0.377213091
6944186263287,17,-0.220807582,0.259728938,-0.419526339,0.763671637,0.435602844,0.301806688,-0.368739128
6944219598131,18,-0.217854887,0.261387229,-0.411897093,0.754951119,0.454344749,0.323818177,-0.344617784
6944252942245,19,-0.218830064,0.261264384,-0.406222343,0.74972564,0.464100093,0.348619103,-0.317784965
6944286645631,20,-0.223419026,0.2590864,-0.402993441,0.739916384,0.466096014,0.377927452,-0.30405435
6944702924953,0,-0.377987355,0.238640666,-0.469718069,0.679713309,0.206868708,0.675608635,-0.196845561
6944736271308,1,-0.379482001,0.238819823,-0.473324537,0.670490444,0.201362759,0.682988286,-0.208380863
6944769603391,2,-0.377486497,0.238162786,-0.475145578,0.665249407,0.206702709,0.682378173,-0.221533731
6944802990318,3,-0.372255981,0.236969233,-0.474987239,0.669665933,0.220067427,0.671184063,-0.229411975
6944836272714,4,-0.364022344,0.235777453,-0.473119318,0.67988956,0.236013144,0.653577268,-0.234274819
6944869590266,5,-0.353118777,0.234731674,-0.469965339,0.68658042,0.250508815,0.636914968,-0.245340556
6944902930474,6,-0.339913368,0.234162375,-0.465605825,0.685238063,0.263948768,0.623643875,-0.268045008
6944936261464,7,-0.325071037,0.234727636,-0.460056663,0.681623638,0.279345959,0.608129621,-0.295860529
6944969619276,8,-0.309247136,0.236519381,-0.453086436,0.685830593,0.297395706,0.584195077,-0.316082716
6945002999068,9,-0.293054223,0.239146397,-0.444940239,0.701240718,0.314419597,0.55216223,-0.323293477
6945036265526,10,-0.276973575,0.241971716,-0.436229706,0.722059727,0.326799929,0.516661346,-0.323871344
6945069593339,11,-0.261456639,0.244920671,-0.427518576,0.740647554,0.3352516,0.481096089,-0.328015417
6945102936724,12,-0.246885195,0.248319358,-0.419175655,0.754565656,0.344442815,0.443760633,-0.339214265
6945136318443,13,-0.23380518,0.252873242,-0.411557645,0.767743528,0.357723951,0.400040388,-0.35010159
6945169596620,14,-0.222866371,0.258832514,-0.40509057,0.78517729,0.370942712,0.350094408,-0.351186603
6945203066568,15,-0.214581698,0.265565872,-0.399997801,0.807373881,0.373961926,0.301439941,-0.342686206
6945236276464,16,-0.209270954,0.272526979,-0.396804273,0.83071661,0.35928455,0.262418121,-0.334606141
6945269594901,17,-0.206843391,0.279013366,-0.39569971,0.851549208,0.328502744,0.234157935,-0.334843159
6945302926464,18,-0.206853896,0.284638464,-0.396541357,0.869282961,0.289022237,0.210368082,-0.341406673
6945336261984,19,-0.208787739,0.289804041,-0.399184644,0.885256708,0.247619569,0.183783606,-0.348179132
6945386263703,20,-0.212024331,0.293700993,-0.403351665,0.899744987,0.208373532,0.150460929,-0.352705181
6945786259693,0,-0.278611869,0.24984479,-0.45753929,-0.725469351,0.155037895,0.457838416,0.489940286
6945819598911,1,-0.281988978,0.254751861,-0.45205754,-0.698317409,0.204517514,0.50041765,0.469156265
6945852929849,2,-0.283964008,0.259392709,-0.444975376,-0.670003593,0.257209867,0.53967303,0.440103769
6945886263495,3,-0.28424561,0.263779938,-0.437229127,0.633835256,-0.299926698,-0.583795786,-0.409242362
6945919599797,4,-0.282986403,0.267037064,-0.429373354,-0.587522268,0.330179751,0.633511543,0.380081713
6945952931411,5,-0.280388504,0.268150538,-0.421607018,-0.534211814,0.355132312,0.682662129,0.349958897
6945986271620,6,-0.27652967,0.266796827,-0.414068997,-0.479771018,0.383712977,0.724172235,0.313302875
6946019593234,7,-0.271399647,0.264104128,-0.407186747,-0.427924812,0.419193715,0.755192101,0.266161382
6946052927765,8,-0.265143037,0.261861563,-0.401772797,-0.374632299,0.453290433,0.780750751,0.211203009
6946086269224,9,-0.258277714,0.260639727,-0.398458898,-0.310645759,0.474022031,0.808699489,0.157503694
6946119607661,10,-0.251854062,0.259736538,-0.397588044,-0.232480571,0.480184406,0.838605165,0.110077575
6946152928026,11,-0.246197239,0.258823216,-0.398744375,-0.14536649,0.480495006,0.862300754,0.0665620118
6946186257609,12,-0.241495222,0.257958055,-0.401494265,-0.0581415631,0.484557539,0.872556388,0.0216532853
6946219595994,13,-0.237835392,0.256677419,-0.405558437,0.0251292158,0.492895216,0.869290531,-0.0275101531
6946252939536,14,-0.235527754,0.254756391,-0.410906553,0.108079679,0.496374309,0.857727528,-0.0789607987
6946286279536,15,-0.234947145,0.252257466,-0.417193532,0.196483299,0.485213876,0.84227097,-0.128613636
6946336267922,16,-0.236267731,0.249110132,-0.424140662,0.291320324,0.45763281,0.821798444,-0.174218163
6946369621619,17,-0.239346713,0.245764658,-0.431086123,0.388095647,0.420297474,0.791163146,-0.216316208
6946402932192,18,-0.243962541,0.243153661,-0.437454283,0.480529249,0.383654237,0.745632827,-0.25677368
6946436265474,19,-0.249708429,0.241733357,-0.442865252,0.564782619,0.352585524,0.684581518,-0.296735942
6946469603182,20,-0.256278932,0.241480991,-0.447207361,0.640212417,0.320864767,0.612088859,-0.335441649
6946869600161,0,-0.301155388,0.228992894,-0.422187567,0.634256244,-0.320017099,-0.622217059,-0.328867823
6946902924067,1,-0.299138933,0.22610572,-0.419191211,-0.540597856,0.35635677,0.709267378,0.278753579
6946936258911,2,-0.29691565,0.222472742,-0.41664809,-0.435483128,0.395259142,0.775749207,0.228774682
6946969600734,3,-0.294391036,0.218506083,-0.414693087,-0.322532743,0.434703201,0.821744561,0.178161949
6947002933807,4,-0.291775435,0.215075612,-0.413820177,-0.204515532,0.466376245,0.851843119,0.122596599
6947036269327,5,-0.289197892,0.212918118,-0.414247751,-0.0833934471,0.482580632,0.869906485,0.0585166588
6947069591255,6,-0.28690207,0.212223604,-0.415999353,0.0400503799,0.482638448,0.874827802,-0.011508544
6947102931202,7,-0.285355419,0.212873578,-0.418913245,0.16617988,0.471876055,0.862165451,-0.0799246356
6947152919432,8,-0.284721136,0.213992178,-0.422581583,0.293959916,0.455538034,0.82838434,-0.140897244
6947186260109,9,-0.284685194,0.2153963,-0.42667973,0.418679446,0.433864743,0.773663521,-0.194714352
6947219590317,10,-0.285244763,0.217026502,-0.431320697,0.53206116,0.403245121,0.702238977,-0.247315004
6947252935213,11,-0.286571831,0.21870859,-0.436607599,0.627630353,0.360379159,0.619714141,-0.30358097
6947286329952,12,-0.288795114,0.220394447,-0.442095011,0.705316424,0.305629045,0.528287888,-0.360598862
6947319591307,13,-0.291932881,0.222511992,-0.447127402,0.769493341,0.242874756,0.425820023,-0.409352094
6947352940682,14,-0.295674235,0.225404263,-0.451141059,-0.822249889,-0.177398592,-0.309739977,0.4432787
6947386270838,15,-0.299622089,0.228991866,-0.454000175,-0.859665751,-0.112447053,-0.181800708,0.463981688
6947419596775,16,-0.303735197,0.23323901,-0.455747306,-0.875810027,-0.0476284623,-0.0486612394,0.47782886
6947452928442,17,-0.308052242,0.237982363,-0.456484199,-0.868523896,0.0182377156,0.0828325823,0.488336354
6947486267609,18,-0.311953038,0.242857262,-0.455678254,-0.840636671,0.0854013339,0.209218368,0.492203474
6947519602713,19,-0.315260559,0.247819811,-0.45343855,-0.796634555,0.15336369,0.328931838,0.483380586
6947552921202,20,-0.317586839,0.252325714,-0.449780077,-0.7387411,0.220433637,0.440727562,0.459815025
6947952919535,0,-0.225699589,0.254097104,-0.40402025,0.558025718,0.392181158,0.695637286,-0.225588262
6948002969588,1,-0.212300643,0.254139423,-0.405975401,0.636733532,0.362474829,0.616816938,-0.287609607
6948036266723,2,-0.199584767,0.255032986,-0.408396542,0.706564426,0.328059554,0.527276874,-0.339297384
6948069597244,3,-0.187789425,0.256536692,-0.410937548,0.766446769,0.28723976,0.430400878,-0.380536169
6948102929848,4,-0.177012801,0.257839143,-0.413313568,0.813559353,0.242144108,0.328423351,-0.414277107
6948136258858,5,-0.167502955,0.258568555,-0.415635765,-0.846956015,-0.195354015,-0.222718358,0.441473514
6948169609327,6,-0.159169301,0.25854829,-0.417467386,-0.867605627,-0.147524104,-0.114992626,0.460731834
6948202929431,7,-0.151945964,0.257633239,-0.418545574,-0.876777709,-0.0972563624,-0.0082080923,0.470887125
6948236268077,8,-0.145648107,0.255140334,-0.418776989,-0.874803066,-0.0438512713,0.0947936475,0.473086506
6948269592973,9,-0.140078276,0.250783354,-0.418109983,-0.861616075,0.0112369144,0.19267647,0.46943289
6948302956775,10,-0.135006368,0.244376868,-0.416539401,-0.837035,0.0644029453,0.286258191,0.461823523
6948336259952,11,-0.130224913,0.235515445,-0.414093435,-0.801202357,0.110882521,0.377670437,0.450715959
6948369632348,12,-0.125651389,0.224009186,-0.410737187,-0.755228281,0.146982655,0.468520999,0.434182435
6948403015733,13,-0.12138892,0.210995361,-0.406496763,0.702335835,-0.173260897,-0.557131529,-0.407810599
6948436333858,14,-0.117663786,0.197552517,-0.40101698,-0.64835602,0.198004708,0.636185586,0.368370086
6948469632452,15,-0.114655189,0.184844449,-0.394103676,-0.597949684,0.233293235,0.69653666,0.320729047
6948502925837,16,-0.112593897,0.174595147,-0.386039972,-0.54763943,0.281391084,0.737415612,0.277719915
6948536263389,17,-0.111719824,0.168170303,-0.377573222,-0.488096178,0.328772664,0.769384325,0.248431861
6948569628441,18,-0.111834481,0.166222036,-0.36948511,-0.417652905,0.362294197,0.80116719,0.228998095
6948602938389,19,-0.112440996,0.167237446,-0.361737877,-0.345749199,0.38558358,0.829557359,0.208847672
6948636263129,20,-0.113108888,0.169000357,-0.354353189,-0.280256689,0.41046533,0.847861409,0.184676677
6949052924066,0,-0.0878661647,0.171568498,-0.35069117,0.227761939,0.424219161,0.873356938,-0.0735545978
6949086264743,1,-0.0852274522,0.171733797,-0.355185658,0.235068843,0.415894002,0.8729918,-0.0982858613
