#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
571508113738,960,0.00455632061,-0.0324216262,-0.0208487511,-0.176002815,-0.0441418663,0.030180458,0.982936263
571524778738,978,0.00498616323,-0.032294631,-0.0207750686,-0.175416172,-0.0448985547,0.0276932474,0.983080029
571541456238,994,0.00538694859,-0.032222759,-0.0207241997,-0.175090268,-0.0457766913,0.0256632045,0.983152747
571558115404,1010,0.00573189184,-0.0320261419,-0.0206219032,-0.174160406,-0.0469218828,0.024462156,0.983294547
571574778165,1026,0.00607020035,-0.0316496082,-0.0204413086,-0.172353238,-0.0481821038,0.0234195869,0.983577311
571591445196,1044,0.00654028356,-0.0309728161,-0.020118501,-0.169091433,-0.0502383038,0.0223732144,0.984064877
571608118998,1060,0.00708742067,-0.0301205367,-0.0197040588,-0.164971009,-0.0529458337,0.0215965025,0.984639466
571624780613,1076,0.00765124336,-0.0290929563,-0.0191958025,-0.159956992,-0.0556108691,0.0205260906,0.985342503
571641911029,1094,0.00819572434,-0.02765771,-0.0184787214,-0.152883545,-0.0583261065,0.0194913279,0.986328959
571658128998,1110,0.00860824808,-0.0262224078,-0.0177440606,-0.145747975,-0.0606353693,0.0189004317,0.987280965
571674782540,1126,0.00896836817,-0.0248547308,-0.0170206018,-0.138872698,-0.0624289028,0.0179894343,0.988176823
571691447957,1143,0.00919573754,-0.0232851505,-0.0161760598,-0.130901098,-0.0637054965,0.0172884483,0.989195466
571708207904,1160,0.00931059197,-0.0215399303,-0.015210934,-0.121931225,-0.0644213259,0.0165919457,0.990306735
571724920769,1176,0.00952495262,-0.0200482607,-0.0143410712,-0.114155114,-0.0650432855,0.015109228,0.991216302
571741456967,1193,0.00981806219,-0.0187410973,-0.013541434,-0.107277013,-0.0660852268,0.0136807403,0.991936088
571758187279,1209,0.00999246165,-0.0177175291,-0.0129029825,-0.101896696,-0.0674601421,0.0137198893,0.992410183
571774778373,1226,0.0100952499,-0.01683525,-0.0123450197,-0.097260125,-0.0689376295,0.0144767994,0.992763042
571791550509,1242,0.0101457648,-0.0160395689,-0.0118362494,-0.0930644721,-0.0702647045,0.0154445572,0.993057549
