# t_mono tid fd path ioctl_name code dir size ret payload_hex
231718.240988150 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0600000076346c2d7375626465763300000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.241112577 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0700000076346c2d7375626465763400000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.241238307 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0800000076346c2d7375626465763500000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.241386275 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0900000076346c2d7375626465763600000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000860000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.241514244 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0a00000076346c2d7375626465763700000000000000000000000000000000000000000000000200000000000000000015000000000000000000000000000000000000000000000051000000870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.241651171 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0b00000076346c2d737562646576380000000000000000000000000000000000000000000000020000000000000000000e000000000000000000000000000000000000000000000051000000880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.241776692 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0c00000076346c2d7375626465763900000000000000000000000000000000000000000000000200090000000000000009000000000000000000000000000000000000000000000051000000890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.241902161 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0d00000076346c2d73756264657631300000000000000000000000000000000000000000000002000000000000000000030000000000000000000000000000000000000000000000510000008a0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.242026952 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0e00000076346c2d73756264657631310000000000000000000000000000000000000000000002000000000000000000030000000000000000000000000000000000000000000000510000008b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.242151223 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0f00000076346c2d73756264657631320000000000000000000000000000000000000000000002000000000000000000020000000000000000000000000000000000000000000000510000008c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.242439973 594 38 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG 0xc17056c0 3 368 0 0a00000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.242622213 594 38 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG 0xc17056c0 3 368 0 0200000000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.243111640 594 37 /dev/media0 MEDIA_IOC_DEVICE_INFO 0xc1007c00 3 256 0 6d736d000000000000000000000000006d736d5f636f6e6669670000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.243239765 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 01000000766964656f30000000000000000000000000000000000000000000000000000001000100000000000000000002000000000000000000000000000000000000000000000051000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.243366015 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 020000006d736d5f6363690000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.243490598 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0300000076346c2d7375626465763000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.243615182 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0400000076346c2d7375626465763100000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000810000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.243739296 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0500000076346c2d7375626465763200000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.243872890 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0600000076346c2d7375626465763300000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.243999244 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0700000076346c2d7375626465763400000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.244124296 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0800000076346c2d7375626465763500000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.244249244 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0900000076346c2d7375626465763600000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000860000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.244373202 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0a00000076346c2d7375626465763700000000000000000000000000000000000000000000000200000000000000000015000000000000000000000000000000000000000000000051000000870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.244499817 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0b00000076346c2d737562646576380000000000000000000000000000000000000000000000020000000000000000000e000000000000000000000000000000000000000000000051000000880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.244624088 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0c00000076346c2d7375626465763900000000000000000000000000000000000000000000000200090000000000000009000000000000000000000000000000000000000000000051000000890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.244757473 594 37 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0d00000076346c2d73756264657631300000000000000000000000000000000000000000000002000000000000000000030000000000000000000000000000000000000000000000510000008a0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.245132994 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_AHB_CLK_CFG 0xc00c56d9 3 12 0 020000000000000000000000
231718.245858567 594 28 /dev/v4l-subdev0 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 010000002f76346c20bb02f37f000000 deref=010e0300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.246029452 594 27 /dev/v4l-subdev3 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 0 010000000000000020bb02f37f000000 deref=01002043000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070806005780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 vc_cfg[0]=cid:0,dt:0x2a,dec:1
231718.246239400 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_SMMU_ATTACH 0xc00856cf 3 8 0 0100000000000000
231718.247512265 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_INPUT_CFG 0xc0ac56c7 3 172 0 000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000006cdc02
231718.247617265 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_REQUEST_STREAM 0xc09056c4 3 144 0 030000000100000000000000475245590500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000005020000000000000000000000000000
231718.247714296 594 39 /dev/v4l-subdev10 VIDIOC_SUBSCRIBE_EVENT 0x4020565a 1 32 0 ff1d000000000000000000000000000000000000000000000000000000000000
231718.247983150 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_REQUEST_BUF 0xc01456c1 3 20 0 0300000001000000040000000001000000000000
231718.248025077 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 0001000000000000210000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
231718.248100338 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 0001000001000000220000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
231718.248160390 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 0001000002000000230000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
231718.248221692 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 0001000003000000240000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
231718.248307525 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_UPDATE_STREAM 0xc74c56cd 3 1868 0 0100000006000000050200000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000..+1356
231718.248539921 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_CFG_STREAM 0xc02c56c5 3 44 0 0100000005020000000000000000000000000000000000000000000000000000000000000100000000000000
231718.248961275 594 38 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG 0xc17056c0 3 368 0 0300000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.249149505 594 38 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG_EXT 0xc01856c1 3 24 0  extderef=010000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b0000000000000020bb02f37f000000d402000000000000
231718.249482890 594 38 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG 0xc17056c0 3 368 0 0400000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.249884192 594 37 /dev/video4 VIDIOC_G_CTRL 0xc008561b 3 8 0 0e00000804000000
231718.249943619 594 40 /dev/v4l-subdev4 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 10 00000000000000000000005000000000
231718.250614817 594 41 /dev/v4l-subdev1 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 00000000000000000000000000000000
231718.258990755 594 25 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000080000007f000000
231718.259068984 594 25 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 080000002a000000
231718.259133463 594 25 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000090000007f000000
231718.259179921 594 25 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 090000002b000000
231718.259264817 594 44 /dev/video4 VIDIOC_S_PARM 0xc0cc5616 3 204 0 090000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.259389765 594 25 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 0010000000000000001000000000000000000002010000000a0000005a000000
231718.259435077 594 25 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 0a0000002d000000
231718.259516275 594 44 /dev/video4 VIDIOC_S_FMT 0xc0d05605 3 208 0 09000000000000000900000080020000e1010000475245590100000080b204000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231718.259669713 594 25 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 00c0040000000000001000000000000000000002010000000b00000078000000
231718.259725025 594 25 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 0b0000002e000000
231718.259775702 594 25 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 00c0040000000000001000000000000000000002010000000c00000078000000
231718.259827317 594 25 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 0c0000002f000000
231718.259872734 594 25 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 00c0040000000000001000000000000000000002010000000d00000078000000
231718.259924244 594 25 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 0d00000030000000
231718.259970182 594 25 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 00c0040000000000001000000000000000000002010000000e00000078000000
231718.260060494 594 25 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 0e00000031000000
231718.260142630 594 44 /dev/video4 VIDIOC_REQBUFS 0xc0145608 3 20 0 0400000009000000020000000000000000000000
231718.260197265 594 44 /dev/video4 VIDIOC_QBUF 0xc058560f 3 88 0  planederef=0000000080b204002e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009000000000000000220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000098c002f37f00000001000000000000000000000000000000
231718.260309713 594 44 /dev/video4 VIDIOC_QBUF 0xc058560f 3 88 0  planederef=0000000080b204002f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000009000000000000000220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000098c002f37f00000001000000000000000000000000000000
231718.260432369 594 44 /dev/video4 VIDIOC_QBUF 0xc058560f 3 88 0  planederef=0000000080b2040030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000009000000000000000220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000098c002f37f00000001000000000000000000000000000000
231718.260525702 594 44 /dev/video4 VIDIOC_QBUF 0xc058560f 3 88 0  planederef=0000000080b2040031000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000009000000000000000220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000098c002f37f00000001000000000000000000000000000000
231718.260617890 594 44 /dev/video4 VIDIOC_STREAMON 0x40045612 1 4 0 09000000
231718.260653671 594 41 /dev/v4l-subdev1 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 010000007f00000020bb02f37f000000 deref=010e03000001000000000000000000000000000000000000d8ab01057800000000000000000000006c6f672e74616700a8bb02f37f0000000b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000343030343536313000000000de03478b4171824d00bd02f37f0000008c12c10578000000000000000000000000b0fa057800000020bd02f37f000000b0bc02f37f00000080bc02f37f000000d8ffffff80ffffff
231718.260812890 594 40 /dev/v4l-subdev4 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 0 010000000000000020bb02f37f000000 deref=01002043010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080806005780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b0fa057800000020bd02f37f000000b0bc02f37f00000080bc02f37f000000d8ffffff80ffffff vc_cfg[0]=cid:0,dt:0x2a,dec:1
231718.261015077 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_SMMU_ATTACH 0xc00856cf 3 8 0 0100000000000000
231718.261054400 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_INPUT_CFG 0xc0ac56c7 3 172 0 000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000006cdc02
231718.261152838 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_REQUEST_STREAM 0xc09056c4 3 144 0 040000000100000000000000475245590600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000006030000000000000000000000000000
231718.261249661 594 39 /dev/v4l-subdev10 VIDIOC_SUBSCRIBE_EVENT 0x4020565a 1 32 0 ff1d000000000000000000000000000000000000000000000000000000000000
231718.261405755 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_REQUEST_BUF 0xc01456c1 3 20 0 0400000001000000040000000101000000000000
231718.261445286 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 01010000000000002e0000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
231718.261525546 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 01010000010000002f0000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
231718.261584140 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 0101000002000000300000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
231718.261643411 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 0101000003000000310000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
231718.261714296 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_UPDATE_STREAM 0xc74c56cd 3 1868 0 0100000006000000060300000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000..+1356
231718.261940963 594 39 /dev/v4l-subdev10 VIDIOC_MSM_ISP_CFG_STREAM 0xc02c56c5 3 44 0 0100000006030000000000000000000000000000000000000000000000000000000000000100000000000000
231718.262235077 594 38 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG 0xc17056c0 3 368 0 0300000001000000000000000300000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
