#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
24015599536930,18216,0.0215474442,0.0712331235,-1.62903595,-0.183871433,-0.262129039,-0.0505328253,0.946005344
24015614862660,18231,0.0255259946,0.0703906119,-1.63426864,-0.184764937,-0.263067096,-0.0507038869,0.945561647
24015631528076,18247,0.029651843,0.0695661604,-1.64016235,-0.185308263,-0.264578849,-0.0505183078,0.945043266
24015648200680,18264,0.0337754488,0.0687717944,-1.64673376,-0.185425848,-0.266248286,-0.0499938168,0.944579124
24015664861305,18281,0.0376928002,0.0679770857,-1.65363491,-0.185094088,-0.267473638,-0.0492885113,0.944335043
24015681595212,18297,0.041190289,0.0670852959,-1.66057909,-0.184780777,-0.268081605,-0.0483925752,0.944270372
24015698206514,18313,0.0444901474,0.0660954267,-1.66778564,-0.184888199,-0.268069506,-0.0471947156,0.944313407
24015714864430,18331,0.0479961224,0.0648265183,-1.67629051,-0.185737222,-0.2671386,-0.0457228236,0.944482982
24015731527399,18347,0.0510060564,0.0637223125,-1.68411589,-0.187872171,-0.265431166,-0.0447122492,0.944590509
24015748195003,18363,0.0538518131,0.0626235753,-1.69223034,-0.191598013,-0.263088971,-0.0437235981,0.94454366
24015764921982,18381,0.0567425042,0.0613607466,-1.70176518,-0.197002813,-0.259636164,-0.0423626155,0.944449306
24015781536514,18397,0.0592059642,0.0602620356,-1.71049857,-0.202363014,-0.255869418,-0.0407281332,0.944415867
24015798194014,18413,0.0617685169,0.0591514148,-1.71943116,-0.208335668,-0.251514316,-0.0389217846,0.944363296
